Date,Open,High,Low,Close,Adjusted_close,Volume,SMA5,SMA21,SMA50,MACD,MACDS,RSI,ATRts,ATRts1,Gap,Price_Retrace,Macd_Retrace
2015-03-16,123.88,124.95,122.87,124.95,114.9863,35874300,123.948,127.680238095238,119.6581,0.86035481056156,1.96001208487979,50.823821712671005,129.113967871008,126.622875571657,0.289999999999992,0,0
2015-03-17,125.9,127.32,125.65,127.04,116.9097,51023104,124.454,127.678333333333,120.0123,0.909738296239496,1.74995732715173,55.63374593982321,129.113967871008,126.622875571657,0.950000000000003,0,1
2015-03-18,127.0,129.16,126.37,128.47,118.2257,65270945,125.7,127.708809523809,120.4567,1.05213574745453,1.61039301121229,58.616292875281204,129.113967871008,122.991802965849,0.040000000000006,0,0
2015-03-19,128.75,129.2451,127.4,127.495,117.3285,45809490,126.309,127.650714285714,120.8814,1.07393277336428,1.50310096364269,55.859011831211006,129.113967871008,124.39444237267999,0.280000000000001,0,0
2015-03-20,128.25,128.4,125.16,125.9,115.8606,68695136,126.771,127.529285714285,121.2444,0.951535197956062,1.3927878105053602,51.5841714703182,129.113967871008,124.39444237267999,0.7549999999999949,-1,-1
2015-03-23,127.12,127.85,126.52,127.21,117.0661,37709674,127.223,127.420476190476,121.5508,0.9492973802094008,1.3040897244461698,54.6536478816451,129.113967871008,124.39444237267999,1.22,0,0
2015-03-24,127.23,128.04,126.56,126.69,116.5877,32842304,127.153,127.11999999999901,121.8444,0.895244418952501,1.22232066334744,53.2115343715662,129.113967871008,124.39444237267999,0.02000000000001,0,0
2015-03-25,126.54,126.82,123.38,123.38,113.5417,51655177,126.135,126.701428571428,122.127,0.5786474331363821,1.09358601730523,45.060930600790904,129.113967871008,124.39444237267999,0.149999999999992,0,0
2015-03-26,122.76,124.88,122.6,124.24,114.3331,47572869,125.484,126.48476190476102,122.4074,0.392611077489718,0.953391029342124,47.318779965010606,129.113967871008,127.20146861132,0.61999999999999,0,0
2015-03-27,124.57,124.7,122.91,123.25,113.422,39546151,124.954,126.143571428571,122.6764,0.163407538706835,0.7953943312150659,45.0248137524488,129.113967871008,127.20146861132,0.329999999999998,0,0
2015-03-30,124.05,126.4,124.0,126.37,116.2931,47099670,124.786,126.04404761904699,123.0674,0.2308588112990861,0.6824872272318699,52.79214503552521,129.113967871008,126.77993991124501,0.799999999999997,1,1
2015-03-31,126.09,126.49,124.355,124.43,114.5079,42090553,124.334,125.822142857142,123.4362,0.12631654553749194,0.571253090892995,48.2291831137364,129.113967871008,126.77993991124501,0.280000000000001,0,0
2015-04-01,124.82,125.12,123.1,124.25,114.3424,40621437,124.508,125.578809523809,123.7468,0.028611732812138,0.462724819276823,47.8162228528775,129.113967871008,126.77993991124501,0.389999999999986,-1,0
2015-04-02,125.03,125.56,124.19,125.32,115.3271,32220131,124.724,125.425476190476,124.0622,0.037092443835746,0.377598344188608,50.527998714339894,129.113967871008,126.77993991124501,0.780000000000001,0,0
2015-04-06,124.47,127.51,124.33,127.35,117.1951,37193975,125.544,125.470238095238,124.3612,0.20525149157406,0.343128973665698,55.2764451116842,129.113967871008,126.77993991124501,0.8499999999999941,0,0
2015-04-07,127.64,128.1218,125.98,126.01,115.9619,35012268,125.472,125.44214285714199,124.6218,0.227766398017749,0.32005645853610803,51.745750196555605,129.113967871008,123.807661289883,0.29000000000000603,0,0
2015-04-08,125.85,126.4,124.97,125.6,115.5847,37329243,125.706,125.36880952380899,124.8718,0.21010410080961608,0.29806598699081,50.6791223593517,129.113967871008,123.807661289883,0.160000000000011,-1,-1
2015-04-09,125.85,126.58,124.66,126.56,116.4681,32483974,126.168,125.466428571428,125.2202,0.27045296652052303,0.29254338289675297,53.1160065076562,129.113967871008,123.807661289883,0.25,0,0
2015-04-10,125.95,127.21,125.26,127.1,116.9651,40187953,126.524,125.697857142857,125.456,0.357729679353611,0.305580642188124,54.4784799710571,129.113967871008,123.807661289883,0.609999999999999,0,0
2015-04-13,128.37,128.57,126.61,126.85,116.7349,36365123,126.424,125.81214285714199,125.615,0.40208915887409097,0.32488234552531803,53.700421770704295,129.113967871008,123.999717584336,1.27000000000001,0,0
2015-04-14,127.0,127.29,125.91,126.3,116.2287,25524593,126.482,125.94119047619,125.7978,0.388386880334593,0.337583252487173,51.942821920359705,129.113967871008,123.999717584336,0.150000000000006,0,-1
2015-04-15,126.41,127.13,126.01,126.78,116.6705,28970419,126.718,126.028333333333,125.9608,0.411516013896687,0.352369804769076,53.377008574205504,129.113967871008,123.999717584336,0.10999999999999904,0,0
2015-04-16,126.28,127.1,126.11,126.17,116.1093,28368987,126.64,125.98690476190399,126.1112,0.3762865200903889,0.357153147833338,51.282464143123,129.113967871008,124.14913540318001,0.5,0,0
2015-04-17,125.55,126.14,124.46,124.75,114.8025,51957046,126.17,125.809761904761,126.215,0.231120546081584,0.33194662748298803,46.68945467406572,129.113967871008,124.14913540318001,0.620000000000004,0,0
2015-04-20,125.57,128.12,125.17,127.6,117.425,47054310,126.32,125.81476190476101,126.3682,0.34210309583443205,0.333977921153276,55.3357439134482,129.113967871008,124.14913540318001,0.8199999999999928,1,0
2015-04-21,128.1,128.2,126.67,126.91,116.7902,32435057,126.442,125.862857142857,126.5278,0.3701138901327,0.34120511494916106,53.0907041663894,129.113967871008,124.64151732642799,0.5,0,0
2015-04-22,126.99,128.87,126.32,128.62,118.3639,37654505,126.81,125.93,126.7058,0.5242521034418101,0.3778145126476911,57.673803101633,129.113967871008,124.64151732642799,0.079999999999998,0,0
2015-04-23,128.3,130.42,128.14,129.67,119.33,45770902,127.51,126.071904761904,126.8588,0.722801961693193,0.44681200245679104,60.242413316412495,129.113967871008,125.59437108891399,0.319999999999993,0,0
2015-04-24,130.49,130.63,129.23,130.28,119.8913,44525905,128.616,126.400476190476,126.9668,0.91878487671417,0.541206577308267,61.696701100900796,124.518714207437,126.565496871131,0.8200000000000219,0,0
2015-04-27,132.31,133.13,131.15,132.65,122.0723,96954207,129.626,126.800952380952,127.0906,1.25092209074239,0.683149679995092,66.78088848468921,125.31219040661101,127.376397496905,2.03,0,0
2015-04-28,134.455,134.54,129.57,130.56,120.1491,118923970,130.356,127.149047619047,127.1602,1.33016438559935,0.8125526211159431,59.30505368263471,127.442502583654,129.47211799752398,1.8050000000000104,-1,0
2015-04-29,130.16,131.59,128.3,128.64,118.3821,63386083,130.36,127.25714285714199,127.1764,1.22392784298756,0.8948276654902672,53.391859075938214,127.442502583654,129.47211799752398,0.400000000000006,0,-1
2015-04-30,127.5,127.88,124.58,125.15,115.1705,83195423,129.45600000000002,127.291428571428,127.1051,0.8483416304798791,0.8855304584881899,44.6725832356945,127.442502583654,132.853644481585,1.13999999999999,0,0
2015-05-01,126.1,130.13,125.3,128.95,118.6676,58512638,129.19,127.515238095238,127.1151,0.847545120617994,0.8779333909141509,53.564550943885,131.83832466004,129.738915585268,0.949999999999989,0,0
2015-05-04,129.5,130.57,128.26,128.7,118.4373,50988278,128.4,127.67619047619,127.0992,0.8173194206336941,0.8658105968580591,52.961493335504294,131.83832466004,129.738915585268,0.5500000000000109,0,0
2015-05-05,128.15,128.4498,125.78,125.8,115.7685,49271416,127.448,127.60238095238,126.9552,0.5529851038866271,0.8032454982637729,46.4311838723559,131.83832466004,129.738915585268,0.549999999999983,0,0
2015-05-06,126.56,126.75,123.36,125.01,115.0417,72141010,126.722,127.55476190476101,126.812,0.27656380040801304,0.697909158692621,44.81025221125871,131.83832466004,129.738915585268,0.7600000000000051,0,0
2015-05-07,124.77,126.08,124.02,125.26,115.7533,43940895,126.744,127.53857142857099,126.7414,0.07678569881756,0.573684466717609,45.4591472781269,131.83832466004,129.738915585268,0.24000000000000896,0,0
2015-05-08,126.68,127.62,126.11,127.62,117.9342,55550382,126.478,127.589047619047,126.6855,0.107651451716023,0.480477863717292,51.2823160149469,131.83832466004,129.722694258981,1.42,1,1
2015-05-11,127.39,127.56,125.625,126.32,116.7326,42035757,126.002,127.551904761904,126.6427,0.026903520776457995,0.389762995129125,48.227743588672894,131.83832466004,129.722694258981,0.230000000000004,0,0
2015-05-12,125.6,126.88,124.82,125.865,116.3124,48160032,126.015,127.505,126.5782,-0.072963416806132,0.29721771274207304,47.168758202294704,131.83832466004,129.722694258981,0.719999999999999,0,0
2015-05-13,126.15,127.19,125.87,126.01,116.4462,34694235,126.215,127.49119047619,126.5112,-0.138808300475603,0.210012510098538,47.5639105877966,131.83832466004,129.69981946059798,0.28500000000001097,0,0
2015-05-14,127.41,128.95,127.16,128.95,119.163,45203456,126.953,127.594523809523,126.5194,0.045715603207569004,0.177153128720344,54.9254581427486,131.83832466004,129.475355568478,1.39999999999999,0,1
2015-05-15,129.07,129.49,128.21,128.77,118.9968,38208034,127.183,127.71833333333299,126.5666,0.175405663321669,0.17680363564060894,54.4217014832187,131.83832466004,129.475355568478,0.120000000000005,0,0
2015-05-18,128.38,130.72,128.36,130.19,120.309,50882918,127.957,127.97738095238,126.6384,0.388292113116776,0.219101331135843,57.7164275208999,131.83832466004,129.475355568478,0.3900000000000151,0,0
2015-05-19,130.69,130.88,129.64,130.07,120.1982,44633240,128.798,128.095,126.697,0.5410858602426599,0.283498236957206,57.339211179434,131.83832466004,126.836057948939,0.5,0,0
2015-05-20,130.0,130.98,129.34,130.06,120.1888,36454932,129.608,128.245,126.808,0.653832119555077,0.35756501347678005,57.3055993962266,131.83832466004,127.01484635915101,0.069999999999993,-1,0
2015-05-21,130.07,131.63,129.83,131.39,121.4177,39730364,130.096,128.376904761904,126.991,0.840811871215152,0.4542143850244551,60.612594403980005,131.83832466004,127.12387708732099,0.009999999999991,0,0
2015-05-22,131.6,132.97,131.4,132.54,122.4805,45595972,130.85,128.513571428571,127.1528,1.06946196871277,0.5772639017621178,63.2623446254649,131.83832466004,128.501101669857,0.210000000000008,0,0
2015-05-26,132.6,132.91,129.12,129.62,119.7824,70697560,130.736,128.48214285714198,127.2734,1.00348170927401,0.662507463264497,53.43295693819321,127.33024174046699,129.754881335885,0.060000000000002,0,-1
2015-05-27,130.34,132.26,130.05,132.045,122.0233,45833246,131.131,128.453333333333,127.4153,1.133799378269,0.756765846265398,59.114474345367405,127.33024174046699,132.985094931292,0.719999999999999,0,0
2015-05-28,131.86,131.95,131.1,131.78,121.7784,30733309,131.475,128.51142857142798,127.5101,1.20183972431047,0.845780621874414,58.277702771314495,127.33024174046699,132.985094931292,0.184999999999974,0,0
2015-05-29,131.23,131.45,129.9,130.28,120.3921,50884452,131.253,128.589523809523,127.5463,1.12179338888072,0.9009831752756752,53.648553634723996,127.33024174046699,132.985094931292,0.5500000000000109,0,0
2015-06-01,131.2,131.39,130.05,130.535,120.6279,32112797,130.852,128.84595238095199,127.6071,1.06663693361375,0.93411392694329,54.312947319003285,127.33024174046699,132.985094931292,0.919999999999988,0,0
2015-06-02,129.86,130.655,129.32,129.96,120.0965,33667627,130.92,128.894047619047,127.6883,0.965398834089882,0.940370908372608,52.4860325044423,127.33024174046699,132.985094931292,0.6749999999999828,0,0
2015-06-03,130.66,130.94,129.9,130.12,120.2443,30983542,130.535,128.961666666666,127.7465,0.887843071396389,0.929865340977365,52.960184257015285,127.33024174046699,132.615289507086,0.699999999999989,0,0
2015-06-04,129.58,130.58,128.91,129.36,119.5421,38450118,130.05100000000002,129.13119047619,127.7999,0.7563353590707611,0.8951593445960441,50.38800337103721,127.33024174046699,132.556231605669,0.539999999999992,0,0
2015-06-05,129.5,129.69,128.36,128.65,118.8858,35626800,129.725,129.304523809523,127.9053,0.588044868113968,0.833736449299629,48.040588879340106,127.33024174046699,131.809985284535,0.139999999999986,0,0
2015-06-08,128.9,129.21,126.83,127.8,118.1003,0,129.178,129.425476190476,127.9765,0.38168571003541296,0.7433263014467859,45.3186116450714,127.33024174046699,131.008988227628,0.25,0,0
2015-06-09,126.7,128.08,125.62,127.42,117.7491,0,128.67,129.415952380952,128.0599,0.185345221967765,0.6317300855509821,44.1152011779663,127.33024174046699,130.401190582102,1.09999999999999,0,0
2015-06-10,127.92,129.34,127.85,128.88,119.0986,39087250,128.422,129.537857142857,128.1101,0.145872244456456,0.5345585173320759,49.647575047378105,127.33024174046699,130.238952465682,0.5,1,0
2015-06-11,129.18,130.18,128.475,128.59,118.8307,35390887,128.268,129.667619047619,128.1933,0.09014985758057,0.4456767853817751,48.618030792747795,127.33024174046699,130.238952465682,0.300000000000011,0,0
2015-06-12,128.185,128.33,127.11,127.17,117.5184,36886246,127.972,129.722857142857,128.2517,-0.067810985214834,0.342979231262453,43.8256593959861,127.33024174046699,130.238952465682,0.405000000000001,0,0
2015-06-15,126.1,127.24,125.71,126.92,117.2872,43988946,127.796,129.62619047619,128.2837,-0.210739725465231,0.232235439916916,43.0216220318494,131.790509911159,129.835143662429,1.07000000000001,0,0
2015-06-16,127.03,127.85,126.37,127.6,117.9155,31494131,127.832,129.570476190476,128.2887,-0.266074325656092,0.132573486802315,45.927502771637705,131.452119921031,129.511114929943,0.10999999999999904,0,0
2015-06-17,127.72,127.88,126.74,127.3,117.6385,32918071,127.516,129.432857142857,128.3145,-0.330327082778211,0.03999337288621,44.84097757505771,131.452119921031,129.511114929943,0.120000000000005,0,0
2015-06-18,127.23,128.31,127.22,127.88,118.1743,35407220,127.374,129.328571428571,128.3601,-0.330635344537399,-0.034132370598512006,47.430344085065784,131.452119921031,129.511114929943,0.069999999999993,0,0
2015-06-19,127.71,127.82,126.4,126.6,116.9914,54716887,127.26,129.163809523809,128.3609,-0.429217198114657,-0.113149336101741,42.6697246442959,131.452119921031,129.511114929943,0.17000000000000198,-1,0
2015-06-22,127.49,128.06,127.08,127.61,117.9245,34039345,127.398,128.983809523809,128.3711,-0.42099252843172497,-0.174717974567738,47.1752049799078,130.648569302933,128.813128675305,0.890000000000001,0,1
2015-06-23,127.48,127.61,126.8792,127.03,117.3889,30268863,127.284,128.721428571428,128.3747,-0.456018869524215,-0.230978153559033,44.9886935322395,130.648569302933,128.813128675305,0.12999999999999498,0,0
2015-06-24,127.21,129.8,127.12,128.11,118.3869,55280855,127.446,128.649523809523,128.4109,-0.392110517166202,-0.263204626280467,49.666828043847104,130.648569302933,128.813128675305,0.179999999999993,0,0
2015-06-25,128.86,129.2,127.5,127.5,117.8232,31938100,127.37,128.433095238095,128.4253,-0.386232343470738,-0.287810169718521,47.2240995708224,130.648569302933,128.813128675305,0.75,0,0
2015-06-26,127.67,127.99,126.51,126.75,117.1303,44066841,127.4,128.193571428571,128.4369,-0.43705448837062,-0.31765903344894103,44.33681635268889,130.648569302933,128.813128675305,0.17000000000000198,0,0
2015-06-29,125.46,126.47,124.48,124.53,115.0786,49161427,126.784,127.919761904761,128.4325,-0.6489857473278421,-0.383924376224721,37.1051791835324,130.648569302933,128.813128675305,1.29000000000001,0,0
2015-06-30,125.57,126.12,124.86,125.425,115.9057,44370682,126.463,127.67642857142799,128.389,-0.7362368961139509,-0.454386880202567,41.2645457753168,128.788331883216,127.131554947459,1.03999999999999,0,0
2015-07-01,126.9,126.94,125.99,126.6,116.9914,30238811,126.161,127.516428571428,128.3828,-0.702473700477839,-0.504004244257621,46.2867382769946,128.788331883216,127.131554947459,1.47500000000001,1,1
2015-07-02,126.43,126.69,125.77,126.44,116.8436,27210952,125.949,127.34119047619,128.3392,-0.680779188791689,-0.539359233164435,45.7135402599186,128.788331883216,127.131554947459,0.169999999999988,0,0
2015-07-06,124.94,126.23,124.85,126.0,116.437,28060431,125.799,127.18119047619,128.2658,-0.691123611957323,-0.5697121089230129,44.0963248400379,128.788331883216,127.131554947459,1.5,0,0
2015-07-07,125.89,126.15,123.77,125.69,116.1506,46946811,126.031,127.040238095238,128.174,-0.716081509173051,-0.59898598897302,42.9436271017268,128.788331883216,127.131554947459,0.10999999999999904,0,0
2015-07-08,124.48,124.64,122.54,122.57,113.2672,60761614,125.46,126.79119047619,127.9724,-0.9763638330979352,-0.674461557798003,33.462686357418605,128.788331883216,127.131554947459,1.20999999999999,0,0
2015-07-09,123.85,124.06,119.22,120.07,110.9572,78595038,124.154,126.44119047619,127.7626,-1.36859227682143,-0.813287701602689,28.1078061792137,127.16943630279499,125.557240580147,1.28,0,0
2015-07-10,121.94,123.85,121.21,123.28,113.9235,61354474,123.522,126.174523809523,127.6554,-1.4042288948176798,-0.931475940245687,41.1336476243649,125.502832269151,123.911792464117,1.87,0,0
2015-07-13,125.03,125.755,124.32,125.66,116.1228,41440538,123.454,126.035,127.6656,-1.22628916367721,-0.990438584931991,48.57354951913921,125.502832269151,123.911792464117,1.75,1,1
2015-07-14,126.04,126.37,125.04,125.61,116.0767,31768139,123.438,125.96071428571399,127.5988,-1.076891492115,-1.00772916636859,48.43505340237229,119.746558454004,121.551552822965,0.38000000000001,0,0
2015-07-15,125.72,127.15,125.58,126.82,117.1948,33649200,124.288,125.955952380952,127.5612,-0.851045550097695,-0.976392443114412,52.0017273806297,119.984163070226,121.924242258372,0.10999999999999904,0,0
2015-07-16,127.74,128.57,127.35,128.51,118.7567,36222447,125.976,125.999285714285,127.6154,-0.529587384128604,-0.887031431317251,56.5248272307908,121.383144951312,123.40039380669799,0.920000000000002,0,0
2015-07-17,129.08,129.62,128.31,129.62,119.7824,46164710,127.244,126.10976190476102,127.7076,-0.183150503279563,-0.7462552457097129,59.2415726482997,123.191128845611,125.249315045358,0.5700000000000219,0,0
2015-07-20,130.97,132.97,130.7,132.07,122.0463,58900203,128.526,126.309285714285,127.8438,0.285803184032687,-0.539843559761233,64.51275140626929,124.528225640543,126.61845203628599,1.34999999999999,0,0
2015-07-21,132.85,132.92,130.32,130.75,120.8265,76756427,129.554,126.506904761904,127.9064,0.544660879972113,-0.322942671814564,60.009725010626404,126.613422791593,128.663761629029,0.780000000000001,-1,0
2015-07-22,121.99,125.5,121.99,125.22,115.7163,115450607,129.234,126.393095238095,127.8844,0.30012305337226,-0.19832952677719887,45.63768498710221,126.613422791593,128.663761629029,8.760000000000009,0,-1
2015-07-23,126.2,127.09,125.06,125.16,115.6609,50999452,128.564,126.304047619047,127.8703,0.100327057564726,-0.138598209908814,45.5103295285493,132.60667828812402,130.651992557421,0.980000000000004,0,0
2015-07-24,125.32,125.74,123.9,124.5,115.0508,42162332,127.54,126.13214285714199,127.8401,-0.110001167726836,-0.132878801472418,44.0540096789423,132.289825144999,130.114594045937,0.15999999999999698,0,0
2015-07-27,123.09,123.61,122.12,122.77,113.4522,44455540,125.68,125.90690476190399,127.7165,-0.411540362268894,-0.188611113631714,40.4042775896741,131.348733462221,129.01567523674998,1.41,0,0
2015-07-28,123.38,123.91,122.55,123.38,114.0158,33618097,124.206,125.746428571428,127.6087,-0.594438131642107,-0.269776517233792,42.221914387803395,129.518874188641,127.0965401894,0.609999999999999,0,0
2015-07-29,123.15,123.5,122.27,122.99,113.6555,37011653,123.76,125.673095238095,127.4647,-0.762070992186452,-0.368235412224324,41.3535063934481,129.518874188641,127.0965401894,0.22999999999999,0,0
2015-07-30,122.32,122.5699,121.71,122.37,113.0826,33628268,123.202,125.527619047619,127.3107,-0.934181398684885,-0.481424609516436,39.9468744912606,128.999912939173,126.45438572121598,0.670000000000002,0,0
2015-07-31,122.6,122.6425,120.91,121.3,112.0938,42884953,122.562,125.275238095238,127.1355,-1.1437359177513302,-0.613886871163415,37.571647426963295,128.067700390376,125.525508576973,0.22999999999999,0,0
2015-08-03,121.5,122.57,117.52,118.44,109.4506,69975968,121.696,124.89428571428499,126.8765,-1.52303092935325,-0.7957156828013829,32.0808531087133,126.845872569223,124.344156861578,0.200000000000003,0,0
2015-08-04,117.42,117.7,113.25,114.64,105.9393,124138623,119.948,124.353333333333,126.5185,-2.10597681104302,-1.05776790844971,26.5325922996957,124.772442283754,122.390325489263,1.02,0,0
2015-08-05,112.95,117.44,112.1,115.4,106.6414,99312613,118.43,123.863333333333,126.2341,-2.47807427605873,-1.34182918197152,29.1709697937459,121.71050425222602,119.35726039141001,1.69,0,0
2015-08-06,115.97,116.5,114.115,115.13,106.8736,52903040,116.982,123.509047619047,125.8958,-2.76290192783962,-1.62604373114514,28.7756018188364,121.71050425222602,119.35726039141001,0.569999999999993,0,0
2015-08-07,114.58,116.25,114.5,115.52,107.2356,38670405,115.826,123.29238095238001,125.5706,-2.92346032250737,-1.88552704941758,30.2462331437817,121.71050425222602,119.35726039141001,0.549999999999997,0,0
2015-08-10,116.53,119.99,116.53,119.72,111.1344,54951597,116.082,123.122857142857,125.3594,-2.6808954143694903,-2.04460072240796,43.7227399690294,121.71050425222602,119.35726039141001,1.01000000000001,1,1
2015-08-11,117.81,118.18,113.33,113.49,105.3514,97082814,115.852,122.543333333333,125.0185,-2.95728022520883,-2.2271366229681404,33.4111699837601,121.71050425222602,114.748666143678,1.91,-1,0
2015-08-12,112.53,115.42,109.63,115.24,106.9758,101685610,115.82,122.049523809523,124.7241,-3.00051869267317,-2.38181303690914,37.8454683086466,121.71050425222602,119.384067085057,0.9599999999999927,0,0
2015-08-13,116.04,116.4,114.54,115.15,106.8924,48535789,115.824,121.49380952380899,124.4247,-3.0073805268099,-2.50692653488929,37.706400138769,121.71050425222602,119.384067085057,0.800000000000011,0,0
2015-08-14,114.32,116.31,114.01,115.96,107.6442,42929516,115.912,120.89619047619,124.1567,-2.91386908031521,-2.58831504397448,39.84872765868,121.71050425222602,119.384067085057,0.830000000000013,0,1
2015-08-17,116.04,117.65,115.5,117.16,108.7581,40884745,115.4,120.302857142857,123.9269,-2.71167214553657,-2.6129864642869,42.9774702129768,121.71050425222602,119.384067085057,0.080000000000013,0,0
2015-08-18,116.43,117.44,116.01,116.5,108.1452,34560708,116.002,119.561428571428,123.7009,-2.5750030696212898,-2.6053897853537697,41.692967026188995,121.71050425222602,119.384067085057,0.72999999999999,0,0
2015-08-19,116.1,116.52,114.68,115.01,106.7622,48286510,115.956,118.81190476190399,123.4527,-2.55744179282587,-2.59580018684819,38.868605335851896,121.71050425222602,119.384067085057,0.400000000000006,0,0
2015-08-20,114.08,114.35,111.63,112.65,104.5715,68501622,115.456,118.213333333333,123.1281,-2.7028004301761697,-2.6172002355137898,34.842565622975194,121.71050425222602,119.014111281945,0.9300000000000072,0,-1
2015-08-21,110.43,111.9,105.645,105.76,98.1756,128275471,113.416,117.28952380952299,122.6715,-3.33551388758536,-2.7608629659281005,26.283086108218498,120.016445552827,116.86728902555599,2.22,0,0
2015-08-24,94.87,108.8,92.0,103.12,95.7249,162206292,110.608,116.27142857142799,122.1905,-4.00381629566851,-3.0094536318761897,23.864007427422198,114.253784935846,111.235331220445,10.89,0,0
2015-08-25,111.11,111.11,103.5,103.74,96.3004,103601599,108.056,115.365238095238,121.7269,-4.43232882284855,-3.29402867007066,25.595985739681602,114.253784935846,111.235331220445,7.99,0,0
2015-08-26,107.085,109.89,105.05,109.69,101.8237,96774611,106.992,114.713333333333,121.3687,-4.2429032663902015,-3.4838035893345696,39.758970302981,114.253784935846,111.235331220445,3.345,0,1
2015-08-27,112.23,113.24,110.02,112.92,104.8222,84616056,107.046,114.233809523809,121.0811,-3.78847693849387,-3.5447382591664303,45.791457202428,114.253784935846,111.235331220445,2.54000000000001,0,0
2015-08-28,112.17,113.31,111.54,113.29,105.1655,53164407,108.552,113.80142857142799,120.7893,-3.35975571933301,-3.5077417511997497,46.452947466054,114.253784935846,104.021744332106,0.75,0,0
2015-08-31,112.03,114.53,112.0,112.76,104.6738,56229271,110.48,113.39476190476101,120.5125,-3.02785441407212,-3.4117642837742204,45.59466821814079,114.253784935846,105.640395465685,1.26000000000001,0,0
2015-09-01,110.15,111.88,107.36,107.72,99.995,76845860,111.276,112.88428571428499,120.1147,-3.13536359753927,-3.35648414652723,38.340151141571,114.253784935846,105.88131637254801,2.61,-1,-1
2015-09-02,110.23,112.34,109.131,112.34,104.2838,61888812,111.806,112.77476190476101,119.8209,-2.81531679145182,-3.24825067551215,46.7103110537079,114.253784935846,105.88131637254801,2.51,0,0
2015-09-03,112.49,112.78,110.04,110.37,102.4548,53233940,111.296,112.535238095238,119.4661,-2.6896354842157595,-3.13652763725287,43.969424770646896,114.253784935846,105.88131637254801,0.149999999999992,0,0
2015-09-04,108.97,110.45,108.51,109.27,101.4339,49996311,110.492,112.25619047619,119.1015,-2.64826539468079,-3.03887518873845,42.4708435452074,114.253784935846,105.88131637254801,1.40000000000001,0,0
2015-09-08,111.65,112.56,110.32,112.31,104.2558,54843626,110.402,112.103333333333,118.8127,-2.34316614624534,-2.89973338023983,47.768985015202894,114.253784935846,105.88131637254801,2.3800000000000097,0,0
2015-09-09,113.76,114.02,109.77,110.15,102.2506,85010804,110.888,111.647619047619,118.5251,-2.24973321774183,-2.76973334774023,44.6243361151871,114.253784935846,106.704128948956,1.45,0,0
2015-09-10,110.27,113.2825,109.9,112.57,104.4971,62892831,110.934,111.60380952380899,118.268,-1.95784436244432,-2.6073555506810497,48.6990564014307,114.253784935846,106.704128948956,0.11999999999999,0,0
2015-09-11,111.79,114.21,111.76,114.21,106.0195,49915473,111.702,111.55476190476101,118.0202,-1.5760186853600002,-2.40108817761684,51.3136216858011,114.253784935846,106.947492527332,0.779999999999987,0,0
2015-09-14,116.58,116.89,114.86,115.31,107.0405,58363431,112.91,111.56238095238001,117.7976,-1.1711578992072,-2.15510212193491,53.042301115426596,114.253784935846,108.97699402186599,2.37,0,0
2015-09-15,115.93,116.53,114.42,116.28,107.9413,43341155,113.704,111.577619047619,117.6032,-0.7632338314327142,-1.87672846383447,54.574006235766,106.087621496716,110.319595217493,0.620000000000004,-1,0
2015-09-16,116.25,116.54,115.44,116.41,108.0618,37173489,114.956,111.541904761904,117.4176,-0.424567011023271,-1.58629617327223,54.7868638993583,107.49621910819201,111.654676173994,0.030000000000001,0,0
2015-09-17,115.66,116.49,113.715,113.92,105.7502,64112641,115.226,111.41904761904699,117.2446,-0.35302386670223,-1.33964171195823,49.958145889448794,108.296639207281,112.379740939195,0.75,0,0
2015-09-18,112.21,114.3,111.87,113.45,105.3141,74285291,115.074,111.34476190476101,117.1122,-0.330441359137836,-1.13780164139415,49.0788541135487,108.296639207281,112.379740939195,1.7100000000000102,0,0
2015-09-21,113.67,115.37,113.66,115.21,106.9479,50221965,115.054,111.46666666666599,116.9508,-0.16858393743765998,-0.943958100602854,52.4536199934705,108.296639207281,112.379740939195,0.219999999999999,0,0
2015-09-22,113.38,114.18,112.5201,113.4,105.2679,50346159,114.478,111.83047619047599,116.7056,-0.184238847074994,-0.792014249897282,48.866796994865595,108.296639207281,112.379740939195,1.83,0,-1
2015-09-23,113.63,114.72,113.3,114.32,106.1215,35756716,114.06,112.363809523809,116.4798,-0.121014188277172,-0.65781423757326,50.7116947460416,108.296639207281,112.379740939195,0.22999999999999,0,0
2015-09-24,113.25,115.5,112.37,115.0,106.7528,50219475,114.276,112.9,116.2434,-0.015855105876881,-0.529422411233984,52.087706158260296,108.296639207281,112.379740939195,1.06999999999999,0,0
2015-09-25,116.44,116.69,114.02,114.71,106.4837,56151926,114.528,113.13904761904699,115.9674,0.043581270429655,-0.414821674901256,51.428298367766196,108.296639207281,112.379740939195,1.44,0,0
2015-09-28,113.85,114.57,112.44,112.44,104.3765,52109011,113.974,113.11619047619,115.6238,-0.091431041813706,-0.350143548283746,46.4692633815438,108.296639207281,112.379740939195,0.859999999999999,0,-1
2015-09-29,112.83,113.51,107.86,109.06,101.239,73365384,113.106,112.91476190476101,115.1636,-0.465797599362631,-0.37327435849952295,40.2463092008919,108.296639207281,112.379740939195,0.39000000000000107,0,0
2015-09-30,110.17,111.54,108.73,110.3,102.3901,66473033,112.302,112.797619047619,114.7546,-0.654879117677453,-0.429595310335109,43.2488909235701,108.296639207281,113.71660539199301,1.11,0,0
